Nbr_acci;Feux_auto;Feux_piet;Pass_piet;Terreplein;Apaisement;EmpTotBuffer;Densite_pop;Entropie;DensiteInter;Long_arterePS;Artere;NB_voies5;log_acci;catego_acci;catego_acci2;Arret;VAG;sum_app;LogEmploi;AccOrdinal;PopHa
0;1;1;1;1;0;16346.3840998119;6555.76036030808;0.778358461114458;29.91814361528;7086.1;1;0;0;0;0;0;0;3;9.701761995892;0;6.55576036030808
0;1;1;1;0;0;4869.13786247594;2869.66870233749;0.61713173163332;37.8608428097098;5824.6;1;0;0;0;0;0;0;3;8.49067217011251;0;2.86966870233749
0;1;0;1;0;0;4800.41347503226;2888.20702913601;0.618891849559812;37.9043894589371;5705.66;1;0;0;0;0;0;1;4;8.47645733381781;0;2.88820702913601
0;1;0;1;0;0;53662.3175012389;2654.2225195877;0.901424260623417;97.2937941859861;11891.6;1;0;0;0;0;0;1;4;10.890466311665;0;2.6542225195877
0;1;1;1;0;0;41252.3347673367;12655.4226650568;0.957025281077041;79.3404824898748;11622;1;0;0;0;0;0;1;4;10.6274629905814;0;12.6554226650568
0;0;0;0;0;0;9390.29765528302;6463.20430198679;0.857686599730966;71.5423707874514;5096.58;0;0;0;0;0;1;1;3;9.14743227087807;0;6.46320430198679
0;0;0;1;0;0;8594.64933924831;6039.3650547465;0.829087807226754;71.8641934429934;4034.07;0;0;0;0;0;1;1;4;9.05889511875877;0;6.0393650547465
0;0;0;1;0;0;4799.05020645148;6486.32653268884;0.749591406172728;59.9492673867824;3213.79;0;0;0;0;0;1;1;4;8.47617330366047;0;6.48632653268884
0;1;1;1;0;0;4448.15532786573;9231.38202854091;0.803743381827986;53.3787411316859;5789.16;1;0;0;0;0;0;1;4;8.40024475615382;0;9.23138202854091
0;0;0;0;0;0;4280.91804739196;9193.31106980604;0.795349282786572;53.9238758134315;4274.98;0;0;0;0;0;1;1;4;8.36192276262883;0;9.19331106980604
0;0;0;0;0;0;3034.37978205957;9009.45726168069;0.856086591000264;48.6144483369903;2728.53;0;0;0;0;0;1;1;3;8.01776232744041;0;9.00945726168069
0;0;0;0;0;0;2897.85897231366;7343.11322383097;0.698333538753956;46.9640162156966;3241.91;0;0;0;0;0;1;1;4;7.9717274578986;0;7.34311322383097
0;0;0;1;0;0;2466.7024850841;5134.77402598034;0.452211828512845;58.1322053212099;1498.59;0;0;0;0;0;1;1;3;7.81063751139876;0;5.13477402598034
0;0;0;1;0;0;20311.4919189256;6229.66512149078;0.838288173318194;93.3229513593018;6039.22;0;0;0;0;0;1;1;3;9.91894210923381;0;6.22966512149078
0;0;0;0;0;0;18761.5554069273;11364.0920470737;0.885923034284372;105.899618560576;9291.45;0;0;0;0;0;1;1;3;9.83956512994032;0;11.3640920470737
0;1;1;1;0;0;6496.4360185134;3920.35086290693;0.772435900851517;57.1261469420989;5115.8;1;0;0;0;0;0;1;3;8.77900900066557;0;3.92035086290693
0;0;0;0;0;0;6758.60599917018;4800.58456356005;0.764830688699649;68.404206091447;4077.95;1;0;0;0;0;1;1;3;8.81857193463165;0;4.80058456356005
0;0;0;0;0;0;9356.35663282243;8432.82333377989;0.85160953375388;106.633392634917;9902.16;1;0;0;0;0;1;1;3;9.14381124506464;0;8.43282333377989
0;0;0;0;0;0;5491.39880795156;6001.96249177168;0.813062999659964;69.6909316312497;3843.46;0;0;0;0;0;0;1;3;8.61093829402622;0;6.00196249177168
0;0;0;0;0;0;5906.50525933257;8371.39598631781;0.672467390992681;107.916436252845;6754.55;1;0;0;0;0;0;1;3;8.68380960881949;0;8.37139598631781
0;0;0;0;0;0;3062.48697751739;7640.57812868297;0.784865522034237;66.7619649091567;1538.48;0;0;0;0;0;1;1;4;8.02698260260472;0;7.64057812868297
0;0;0;0;0;0;2924.56171821996;7692.9839629085;0.4942783283437;66.829591499854;1036.7;0;0;0;0;0;0;1;3;7.98089990851403;0;7.6929839629085
0;0;0;1;0;0;3953.72033328993;6364.46357162718;0.667892682253499;83.7603621398059;5320.23;0;0;0;0;0;0;1;3;8.28241227115571;0;6.36446357162718
0;0;0;0;0;0;1855.04167712642;5291.82421992865;0.359514726325498;66.4008312695737;4914.89;0;0;0;0;0;1;1;4;7.52566244224274;0;5.29182421992865
0;0;0;1;0;0;2420.07729655225;10017.4040363024;0.666074796217022;69.0477429161024;1446.63;0;0;0;0;0;1;1;4;7.79155475936471;0;10.0174040363024
0;0;0;0;0;0;2521.1165191273;5477.94587398092;0.339773093852803;30.2568908413909;3300.47;0;0;0;0;0;1;1;3;7.83245714552773;0;5.47794587398092
0;0;0;1;0;0;1292.53825624275;6503.04979880836;0.68658662028475;39.2740683988794;5410.96;0;0;0;0;0;1;1;4;7.16436320458498;0;6.50304979880836
0;0;0;1;0;0;1793.31651508822;11817.0796209637;0.493086171923505;68.9338923373201;4794.67;0;0;0;0;0;1;1;4;7.49182198624015;0;11.8170796209637
0;0;0;0;0;0;2101.55876303924;11580.19490473;0.497592207732705;72.3099232211908;5745.31;0;0;0;0;0;0;0;3;7.65043461648071;0;11.58019490473
0;0;0;0;0;0;2025.32528136934;11313.6411154937;0.499508700009565;75.0717933790756;5793.92;0;0;0;0;0;1;1;4;7.61348559941556;0;11.3136411154937
0;0;0;0;0;0;2621.123032892;5690.21991234498;0.639240401704149;66.6032029355138;6178.31;0;0;0;0;0;1;1;3;7.8713581434243;0;5.69021991234498
0;0;0;0;0;0;1435.3149761847;8618.09826560344;0.499553108832602;58.0456530985848;2400.72;0;0;0;0;0;1;1;4;7.26913959970718;0;8.61809826560344
0;0;0;0;0;0;6168.23799083433;5269.54834088096;0.606491104845994;51.5004068130513;9150.1;1;0;0;0;0;1;1;3;8.72716849926441;0;5.26954834088096
0;0;0;0;0;0;5823.20509921314;13580.8358378373;0.758129841483903;72.3294868880815;5751.68;0;0;0;0;0;1;0;3;8.66960609347566;0;13.5808358378373
0;0;0;0;0;0;1092.24935901642;7927.61880265624;0.882445786953115;75.1898886610347;2111.72;0;0;0;0;0;1;1;3;6.99599448098442;0;7.92761880265624
0;1;0;1;0;0;1547.59822613593;4916.50903796307;0.55994277406141;75.8264850250562;6943.34;0;0;0;0;0;0;1;4;7.3444594766225;0;4.91650903796307
0;0;0;1;0;0;2517.11670424041;8515.90135220095;0.496523948759127;62.0955039686197;5996.38;0;0;0;0;0;1;1;4;7.83086936046504;0;8.51590135220095
0;0;0;1;0;0;3260.10541445498;5999.86332994888;0.385786824608313;73.4479993940553;3374.82;0;0;0;0;0;1;1;4;8.08951480956035;0;5.99986332994888
0;0;0;0;0;0;2099.79581231929;6539.30960307855;0.470085500077482;66.9864829561921;6358.35;0;0;0;0;0;1;1;3;7.64959538675525;0;6.53930960307855
0;0;0;0;0;0;4037.42229383762;4559.80540799861;0.569767187258414;38.3258419072521;6279.84;0;0;0;0;0;1;1;4;8.30336172123737;0;4.55980540799861
0;0;0;0;0;0;4413.88949085093;7968.29227351165;0.663573563450829;63.0601260610471;5564.51;0;0;0;0;0;1;1;3;8.39251155044775;0;7.96829227351165
0;0;0;1;0;0;1131.17226758246;7617.57248581093;0.874871523325892;73.3080101511998;2889.7;0;0;0;0;0;1;1;3;7.03100977891398;0;7.61757248581093
0;0;0;1;0;0;3336.56287219214;6487.23781184831;0.478943593394238;66.7256024794331;2122.36;0;0;0;0;0;1;1;4;8.11269647592219;0;6.48723781184831
0;0;0;0;0;0;2286.38813289894;6564.15660225418;0.307304691941809;62.6330876572496;6498.6;0;0;0;0;0;1;1;3;7.73472861686251;0;6.56415660225418
0;0;0;0;0;0;1725.60761684049;8169.45165481832;0.494302671708744;59.5883118380885;4890.19;0;0;0;0;0;1;1;3;7.4533345090896;0;8.16945165481832
0;0;0;0;0;0;1164.70269899147;7446.56307604479;0.849836700053333;71.4379668062412;2420.66;0;0;0;0;0;1;1;4;7.06022113943353;0;7.44656307604479
0;0;0;0;0;0;1258.23140056626;7712.74789851369;0.892540077296952;74.2666629953931;2489.19;0;0;0;0;0;1;1;3;7.13746236356133;0;7.71274789851369
0;0;0;0;0;0;2582.56510311682;7005.45065485135;0.297828259992943;70.2911036040147;3594.27;0;0;0;0;0;0;1;3;7.8565384100146;0;7.00545065485135
0;1;0;1;0;0;3609.60523676637;6698.18347866973;0.435774603702876;67.0152698665048;3333.82;0;0;0;0;0;0;1;4;8.19135369265119;0;6.69818347866973
0;0;0;1;0;0;1443.99934666222;5614.85630715915;0.758362844498833;66.2897815548797;4103.04;0;0;0;0;0;1;1;4;7.27517186700268;0;5.61485630715915
0;0;0;0;0;0;886.744291337522;5104.66574134846;0.763834302472856;72.0651681316673;3922.85;0;0;0;0;0;1;1;3;6.78755665589692;0;5.10466574134846
0;0;0;0;0;0;1365.16319886621;6076.85003961447;0.829038504989826;74.6519450655616;3484.54;1;0;0;0;0;0;1;3;7.21902926008132;0;6.07685003961447
0;0;0;0;0;0;2053.13686067278;7594.7522957722;0.832430704697817;79.4244187096489;4179.3;0;0;0;0;0;1;1;4;7.6271240785441;0;7.5947522957722
0;0;0;0;0;0;1535.94953607051;6655.83228328577;0.406383344718083;74.850690172166;1987.94;0;0;0;0;0;1;0;3;7.33690405904715;0;6.65583228328577
0;0;0;0;0;0;2097.89718103277;7597.34070620814;0.85014971621752;80.6896608428726;4189.95;0;0;0;0;0;1;1;4;7.64869077966797;0;7.59734070620814
0;0;0;1;0;0;1871.84230591093;7228.19481411607;0.413532646244843;53.9695611566268;5379.92;0;0;0;0;0;1;1;3;7.53467841519385;0;7.22819481411607
0;0;0;0;0;0;2673.44944647653;8512.34035741333;0.497716876386765;70.282956812108;6689.98;0;0;0;0;0;1;1;4;7.89112484509332;0;8.51234035741333
0;0;0;0;0;0;2702.26101452867;4682.80185757693;0.310623551360289;66.5355525011353;1783.24;0;0;0;0;0;0;1;3;7.90184411434635;0;4.68280185757693
0;0;0;0;0;0;690.46630493046;7079.44890537637;0.497344578188294;73.4527660569963;3902.1;0;0;0;0;0;1;1;4;6.53736717358549;0;7.07944890537637
0;0;0;0;0;0;2338.2212279018;7411.69302794195;0.492158724613409;60.0715519494313;3535.65;0;0;0;0;0;1;1;3;7.75714576026806;0;7.41169302794195
0;0;0;0;0;0;2846.01394593915;7535.24656212863;0.633801367027464;55.6223109557009;2382.3;0;0;0;0;0;1;1;4;7.95367467882723;0;7.53524656212863
0;0;0;0;0;0;4384.60094331487;6778.98071310692;0.777003746446967;67.7739898609133;7394.79;0;0;0;0;0;1;1;3;8.38585389571978;0;6.77898071310692
0;0;0;0;0;0;3933.36507082674;8476.34566833638;0.583469503035924;65.5425098983378;3433.35;0;0;0;0;0;1;1;4;8.27725059060735;0;8.47634566833638
0;0;0;0;0;0;2621.40457055886;7318.839919964;0.639485864082454;58.2067380591357;4835.08;0;0;0;0;0;0;1;3;7.87146554874037;0;7.318839919964
0;0;0;1;0;0;2671.53334110789;7366.52802556385;0.64186457436809;56.3527749386766;4122.69;0;0;0;0;0;1;1;3;7.89040787161487;0;7.36652802556385
0;0;0;0;0;0;3418.30837818433;6671.4161768027;0.594331121989399;56.5392765923162;2771.07;0;0;0;0;0;1;1;4;8.13690108142684;0;6.6714161768027
0;0;0;0;0;0;1877.32489968571;8004.02742798668;0.499921404008188;45.3548838310222;2399.98;0;0;0;0;0;1;1;4;7.53760311680476;0;8.00402742798668
0;0;0;0;0;0;2548.09413511874;6001.2740083045;0.345895235305408;46.1700917127725;6654.69;0;0;0;0;0;1;1;3;7.8431009607187;0;6.0012740083045
0;0;0;0;0;0;3427.06626396669;4404.15795451652;0.371721084426638;41.7326766653683;5280.44;0;0;0;0;0;1;1;3;8.13945985754022;0;4.40415795451652
0;0;0;0;0;1;4772.0764415689;8462.09498937588;0.617130030462371;72.939044987322;8293.95;0;0;0;0;0;1;1;4;8.47053680185918;0;8.46209498937588
0;0;0;1;0;0;4051.13225334727;7076.82951459134;0.718112439380282;56.1142941370528;5097.07;0;0;0;0;0;1;1;4;8.30675168975625;0;7.07682951459134
0;0;0;0;0;0;4759.43324265675;5021.52791430966;0.464697321156105;55.4174434021645;10288.3;1;0;0;0;0;0;1;3;8.46788387346772;0;5.02152791430966
0;1;0;1;0;0;3098.92482635642;5227.00402628285;0.781413734376964;50.7270530711324;5974.07;0;0;0;0;0;0;1;3;8.03881050010612;0;5.22700402628285
0;1;1;1;0;0;4264.57394750739;10046.6395478987;0.606643747889509;68.5339044671105;6661.51;1;0;0;0;0;0;1;4;8.35809755986146;0;10.0466395478987
0;0;0;0;0;1;5629.88825485055;7640.75798691289;0.748068883533693;52.7627349958954;6705.48;0;0;0;0;0;1;1;4;8.63584487277522;0;7.64075798691289
0;0;0;0;0;1;2935.79982443266;4775.67860365357;0.894290498312835;36.0111242963098;8059.76;0;0;0;0;0;1;1;3;7.98473520772092;0;4.77567860365357
0;0;0;0;0;0;3418.17148331639;4808.78136522386;0.746899136753638;39.5606029715432;6784.33;0;0;0;0;0;1;1;3;8.13686103307718;0;4.80878136522386
0;0;0;0;0;0;3349.40356467616;10092.0081964687;0.479859549378202;69.4896489723923;8211.42;0;0;0;0;0;1;1;4;8.11653756857286;0;10.0920081964687
0;0;0;0;0;0;3827.80459219185;12322.1434996942;0.497777273983596;61.0363436604931;6099.04;0;0;0;0;0;1;1;4;8.25004670429808;0;12.3221434996942
0;1;0;1;0;0;4028.65445591165;9567.65570548602;0.729714541418418;82.8570069797108;4125.51;0;0;0;0;0;0;1;4;8.30118771728197;0;9.56765570548602
0;0;0;1;0;0;4345.37090855752;10272.5235410083;0.681180076849532;58.8351220150843;4244.39;0;0;0;0;0;1;1;4;8.37686639851128;0;10.2725235410083
0;0;0;0;0;0;3456.44488644003;11397.0758433526;0.56766421714239;55.7665643320888;5245.24;0;0;0;0;0;1;1;3;8.1479958503544;0;11.3970758433526
0;0;0;0;0;0;3805.10394255091;10734.283130578;0.574854309663841;57.5165028450738;4798.91;1;0;0;0;0;1;1;4;8.24409858728165;0;10.734283130578
0;0;0;1;0;0;3923.36558510286;11378.9064887674;0.524770416473231;54.9973237079865;5219.45;0;0;0;0;0;1;1;4;8.27470513205443;0;11.3789064887674
0;0;0;0;0;1;5821.76368619341;6052.74811448083;0.641424875467176;47.5749497599616;3685.68;0;0;0;0;0;1;1;3;8.66935853368333;0;6.05274811448083
0;0;0;0;0;0;4581.10510332979;10113.3721696958;0.642423691131724;81.0927884250832;4148.53;0;0;0;0;0;1;1;3;8.42969553693937;0;10.1133721696958
0;0;0;0;0;0;5446.24022827777;9141.87949233215;0.763415418099193;59.3943287033995;9295.22;0;0;0;0;0;1;1;4;8.60268078321894;0;9.14187949233215
0;0;0;0;0;0;6071.33672263061;12741.2475365009;0.776437468602867;68.3661492344337;6121.12;0;0;0;0;0;1;1;3;8.71133407770545;0;12.7412475365009
0;0;0;0;0;0;4919.59173388104;8715.04003020399;0.812550743389765;59.0913684307589;4064.05;0;0;0;0;0;1;1;3;8.50098082512476;0;8.71504003020399
0;0;0;0;0;0;5019.13266321867;10550.7908978044;0.688535124320074;64.2034303831886;6465.68;1;0;0;0;0;1;1;4;8.52101242150698;0;10.5507908978044
0;1;0;1;0;0;5656.5035365908;13534.5747263644;0.601227522479197;69.7594156962316;6762.94;0;0;0;0;0;0;1;4;8.64056123059231;0;13.5345747263644
0;1;0;1;0;0;5640.23416601601;10672.1496380862;0.5714428256201;55.1373116140841;7020.76;0;0;0;0;0;0;1;4;8.63768086242739;0;10.6721496380862
0;0;0;0;0;0;6648.72553167133;12938.981930645;0.706935289483022;66.8189408915891;6893.23;0;0;0;0;0;1;1;4;8.80218046591008;0;12.938981930645
0;0;0;0;0;0;5652.40368370426;9934.9130577912;0.61567483240347;61.6676271244065;6786.63;0;0;0;0;0;1;1;4;8.6398361644146;0;9.9349130577912
0;0;0;1;0;1;4313.71350537533;5631.39250026826;0.617252101443158;48.3346904052737;3788.26;0;0;0;0;0;1;1;4;8.36955441430696;0;5.63139250026826
0;0;0;0;0;0;11226.7004341169;6476.51553708074;0.776811712248697;51.251942327004;8280.1;0;0;0;0;0;1;1;3;9.32605018747314;0;6.47651553708074
0;0;0;1;0;0;3223.21051408203;8581.84865359205;0.52301515404326;69.8804112361205;1616.37;0;0;0;0;0;1;1;4;8.07813319587294;0;8.58184865359205
0;0;0;0;0;0;8662.91895896591;3492.03558179587;0.371206136461666;39.8517729335479;2758.38;0;0;0;0;0;1;1;4;9.06680700700002;0;3.49203558179587
0;0;0;0;0;0;9955.11143957269;2895.99607246684;0.20915256286683;36.5018201984733;2334.88;0;0;0;0;0;1;1;4;9.2058414107674;0;2.89599607246684
0;0;0;0;0;0;4526.29090186188;8723.48509206899;0.647357035000304;71.5882153266079;2817.06;0;0;0;0;0;1;1;3;8.41765809762822;0;8.72348509206899
0;0;0;0;0;0;2525.58777058229;3289.12638612752;0.418513253746219;59.043700335258;2858.05;0;0;0;0;0;1;1;3;7.83422909504893;0;3.28912638612752
0;0;0;0;0;0;13857.5771445997;10589.7047241416;0.494793178799878;76.5448936686251;6795.7;0;0;0;0;0;1;1;4;9.53658744827105;0;10.5897047241416
0;0;0;1;0;0;1486.18257045093;5545.91879011967;0.487811886726468;77.5909243849475;2161.79;0;0;0;0;0;1;1;3;7.30396607806136;0;5.54591879011967
0;0;0;0;0;0;8607.65802378054;9337.46077736196;0.445899000636709;77.664452693058;7259.69;0;0;0;0;0;1;1;3;9.06040755389174;0;9.33746077736196
0;1;1;1;0;0;7370.4113221315;10199.0411517773;0.763567213237376;72.8682687251368;7824.12;1;0;0;0;0;0;1;3;8.90522879395596;0;10.1990411517773
0;0;0;0;0;0;6956.27925331738;8466.8500981502;0.697450116674424;60.6816274100036;5761.76;0;0;0;0;0;0;1;3;8.84740002034366;0;8.4668500981502
0;0;0;0;0;0;11608.5266392793;8313.24366000468;0.353224877306292;78.9952912911309;8222.79;0;0;0;0;0;1;1;3;9.35949516218404;0;8.31324366000468
0;1;1;1;0;0;9375.78900244341;12917.8410649406;0.729127462064294;102.68965915732;7116.11;1;0;0;0;0;0;1;4;9.14588600755797;0;12.9178410649406
0;0;0;0;0;0;1504.78092471723;2575.51059074077;0.342336494824429;75.9593486894548;2483.9;1;0;0;0;0;1;1;3;7.31640260161543;0;2.57551059074077
0;0;0;0;0;0;13219.8886748026;11046.711569229;0.807155911637343;87.5470749775339;7987.34;0;0;0;0;0;1;1;4;9.48947769240219;0;11.046711569229
0;1;0;1;0;0;10476.0684023544;6992.92944051219;0.877596723597106;104.017207188606;10240.9;1;0;0;0;0;0;1;4;9.25684873504065;0;6.99292944051219
0;0;0;0;0;0;1852.78668933755;2847.18776980628;0.401686387957333;73.4642875032389;3586.13;0;0;0;0;0;1;1;4;7.5244461032734;0;2.84718776980628
0;1;1;1;0;0;2729.32907297683;7231.63760542487;0.742009264253968;43.6340109189021;7198.38;1;0;0;0;0;0;1;4;7.91181109716052;0;7.23163760542487
0;1;1;1;0;1;13122.559737043;14148.8266513027;0.664389068524381;109.250658807121;4634.2;0;0;0;0;0;0;0;3;9.48208814537694;0;14.1488266513027
0;1;1;1;0;0;17605.4876826449;10052.4909713609;0.833717684370935;101.41061010784;9860.73;1;0;0;0;0;0;1;4;9.77596593257696;0;10.0524909713609
0;0;0;0;0;0;12655.565202091;6953.37565342132;0.814785498468463;105.599496114866;11684.6;1;0;0;0;0;1;0;3;9.44585233433598;0;6.95337565342132
0;0;0;0;0;0;14749.234153103;12811.9744756134;0.701851968583213;98.2877999236266;8550.33;0;0;0;0;0;0;1;3;9.59894643859646;0;12.8119744756134
0;0;0;0;0;0;14507.0150886226;13371.0249408123;0.679232356559336;104.286285830337;8058.31;0;0;0;0;0;1;1;4;9.58238761063091;0;13.3710249408123
0;0;0;1;0;0;19994.3053266772;10806.1999154525;0.832588883476117;96.2994985690135;8078.54;0;0;0;0;0;1;1;3;9.90320277832566;0;10.8061999154525
0;0;0;0;0;0;633.501411181776;3150.10392969069;0;79.9768500502014;4060.59;0;0;0;0;0;1;1;3;6.45126222735426;0;3.15010392969069
0;0;0;1;0;0;5001.90316619252;9431.0958666331;0.820084600481763;55.4639621344609;2386.75;0;0;0;0;0;1;1;4;8.51757375223229;0;9.4310958666331
0;0;0;0;0;0;2952.50396154967;3548.85011706521;0.77124406533395;73.753012648039;3040.65;0;0;0;0;0;1;1;4;7.99040888983172;0;3.54885011706521
0;0;0;1;0;0;5455.60489303118;8948.01896006671;0.822039013148817;56.751665115886;2593.61;0;0;0;0;0;1;1;3;8.60439877993464;0;8.94801896006671
0;0;0;0;0;0;16740.9951094626;7545.64319331427;0.844977017453657;101.763302686551;10655.4;0;0;0;0;0;0;1;3;9.7256157872864;0;7.54564319331427
0;0;0;0;0;0;9517.40886403595;11178.0354617948;0.732961259883898;70.9662097348221;7114.22;0;0;0;0;0;0;1;3;9.16087791259073;0;11.1780354617948
0;0;0;0;0;0;2922.61882391225;2839.13532823689;0.477946756585402;58.5753437575844;3017.57;1;0;0;0;0;1;1;3;7.98023535083013;0;2.83913532823689
0;0;0;1;0;0;1755.11225681873;3623.29822815484;0.896009017684047;71.4957026404509;1855.47;0;0;0;0;0;1;1;3;7.47028809785363;0;3.62329822815484
0;0;0;0;0;0;2681.49778637968;3908.52557172084;0.797200097466171;71.6171978411264;3778.36;0;0;0;0;0;1;1;4;7.89413079290695;0;3.90852557172084
0;0;0;0;0;0;5312.32984380407;8427.27548432755;0.771510482845583;61.1554234668185;2901.19;0;0;0;0;0;0;1;3;8.57778578331813;0;8.42727548432755
0;0;0;1;0;0;20784.8778682082;12412.6299946347;0.809195660198001;102.366473788499;9527.77;0;0;0;0;0;1;1;4;9.94198097571124;0;12.4126299946347
0;0;0;0;0;0;14663.7238324757;11592.2609928454;0.628736640758941;89.8325570119546;8815.98;0;0;0;0;0;1;1;4;9.59313195631408;0;11.5922609928454
0;0;0;1;0;0;21140.0505242311;12529.3356992621;0.821216896626357;100.983430990279;10230.5;0;0;0;0;0;1;1;4;9.95892464940392;0;12.5293356992621
0;1;0;1;0;0;29286.9625862926;11433.1090251143;0.852640983476367;105.252204255462;10411.4;1;0;0;0;0;0;1;4;10.2848977330546;0;11.4331090251143
0;0;0;0;0;0;2101.71012571587;4196.60349483542;0.751809658162992;77.6367718132562;820.096;0;0;0;0;0;1;1;3;7.65050663789104;0;4.19660349483542
0;0;0;1;0;1;2449.98348895781;4025.56653922443;0.709348149123758;74.0336004367829;306.469;0;0;0;0;0;1;1;3;7.80383656431517;0;4.02556653922443
0;0;0;0;0;0;2973.93164256417;9226.63118288579;0.808212786605784;58.3565286931049;2098.83;0;0;0;0;0;1;1;3;7.99764014174053;0;9.22663118288579
0;0;0;0;0;0;2475.77014659339;4487.02249939755;0.828329594908607;69.0261479809556;3602.85;0;0;0;0;0;1;1;3;7.8143067969401;0;4.48702249939755
0;0;0;0;0;0;1849.39914354718;3202.45836657728;0.912687844299827;64.968516621821;2904.66;1;0;0;0;0;1;0;3;7.52261607804577;0;3.20245836657728
0;0;1;1;0;0;6020.40670750537;7752.61591325595;0.775956315068975;64.2776988470118;5321.17;1;0;0;0;0;0;1;3;8.70291009540711;0;7.75261591325595
0;0;0;0;0;0;19437.9676269797;12310.9084257096;0.791582376339638;85.75172274013;11120.3;0;0;0;0;0;1;0;3;9.87498352661186;0;12.3109084257096
0;0;0;0;0;0;3700.37494322075;5729.95684560147;0.727388705623081;58.6661695668823;2840.63;0;0;0;0;0;0;1;3;8.21618942950378;0;5.72995684560147
0;0;0;1;0;0;6812.43854361572;6997.84301589505;0.726180404938187;53.22386171538;5712.74;0;0;0;0;0;1;1;3;8.82650541781018;0;6.99784301589505
0;1;1;1;0;0;2270.42675940034;3873.03466482498;0.714623633425183;79.0523057777582;0;0;0;0;0;0;0;1;3;7.72772309254155;0;3.87303466482498
0;0;0;0;0;0;36526.0445444029;9905.43238759318;0.90229922205857;119.515598150218;13678.1;0;0;0;0;0;0;1;4;10.5057808342771;0;9.90543238759318
0;0;0;1;0;0;4898.75366774671;7106.84649127876;0.489984872915595;59.3392936724531;3029.38;0;0;0;0;0;1;1;4;8.49673609822429;0;7.10684649127876
0;0;0;0;0;1;5518.67988389886;7374.59602563149;0.455566822454543;56.2846572548085;3003.15;0;0;0;0;0;0;1;3;8.61589395920227;0;7.37459602563149
0;0;0;0;0;0;61791.2591462639;6383.72492416176;0.916875927989051;135.550086776615;12783.2;0;0;0;0;0;1;1;4;11.0315171956798;0;6.38372492416176
0;0;0;0;0;0;3415.6324137851;4617.70986188961;0.707370579968928;61.4683769567244;3832.42;0;0;0;0;0;1;1;4;8.13611794191262;0;4.61770986188961
0;0;0;0;0;1;44701.1830573256;3927.15750307368;0.945795671535631;144.02461755396;6857.87;0;0;0;0;0;1;1;4;10.7077552468583;0;3.92715750307368
0;0;0;0;0;0;4945.05061432911;2315.73540112698;0.832344852655206;57.0148427164282;6855.9;0;0;0;0;0;1;1;3;8.50614247946027;0;2.31573540112698
0;1;1;1;0;0;89026.7960503583;3742.21951919909;0.899883398639416;142.581282694064;13680.3;1;0;0;0;0;0;0;3;11.3966926826165;0;3.74221951919909
0;0;0;1;0;0;54567.5658311245;2755.31714794777;0.912334978513183;141.461586038481;9277.85;0;0;0;0;0;1;1;4;10.9071949528289;0;2.75531714794777
0;0;0;0;0;0;65894.5806112056;2256.57331226502;0.844616494378477;123.023778251093;11343.7;0;0;0;0;0;1;1;4;11.0958114805567;0;2.25657331226502
0;0;0;0;0;0;14625.976655782;14841.3826626608;0.738393344791034;50.3177954964295;3749.41;0;0;0;0;0;1;1;4;9.59055444975291;0;14.8413826626608
0;0;0;0;0;0;14436.5161297432;2709.7326202479;0.748804853896444;81.6185093790189;5320.51;0;0;0;0;0;1;1;3;9.57751611808443;0;2.7097326202479
0;0;0;1;0;0;5545.59013821085;8030.64840093996;0.706731282555656;57.2662728198033;4988.25;0;0;0;0;0;1;1;4;8.62075832121093;0;8.03064840093996
0;0;0;1;0;0;2811.23866408485;8298.55074934742;0.593158043047002;54.7683887046409;2504.03;0;0;0;0;0;0;1;4;7.94138047092564;0;8.29855074934742
0;1;0;1;0;0;5241.45677963831;4384.47743188311;0.748599234696153;68.9730098792528;3675.42;0;0;0;0;0;0;0;3;8.56435475005844;0;4.38447743188311
0;1;1;1;0;0;3660.45514372713;4182.43411403112;0.638229970550471;73.3680057255929;2495.4;0;0;0;0;0;0;1;3;8.20534277487342;0;4.18243411403112
0;0;0;0;0;0;1152.12993969064;3975.83524716105;0.0697379882926727;46.1935965733348;234.093;0;0;0;0;0;1;1;3;7.04936762976532;0;3.97583524716105
0;0;0;0;0;0;7014.7708835221;10918.3419534726;0.896554211443239;62.3952092576757;5305.93;0;0;0;0;0;1;1;3;8.85577333106549;0;10.9183419534726
0;0;0;1;0;0;2167.1175639699;4697.46344614347;0.0396429222954069;51.7174240437058;804.167;0;0;0;0;0;1;1;3;7.68115325201212;0;4.69746344614347
0;1;1;1;0;0;14146.8220112455;8081.21959317308;0.921382636156232;81.0585380795705;7804.67;1;0;0;0;0;0;1;4;9.55724528500179;0;8.08121959317308
0;1;0;1;0;0;3998.95685555159;6076.86740437619;0.674425284931849;52.3841503468188;2082.18;0;0;0;0;0;0;1;4;8.29378881997931;0;6.07686740437619
0;0;0;1;0;0;4773.29628403024;6080.91301260592;0.746946366787981;59.6826340308246;2652.9;0;0;0;0;0;1;1;4;8.4707923900909;0;6.08091301260592
0;1;1;1;0;0;8268.45006951359;7350.59954698474;0.971778029130427;62.7439170768141;6734.63;1;0;0;0;0;0;1;4;9.02020235443304;0;7.35059954698474
0;0;0;0;0;0;4072.7059398276;9014.7594697753;0.751057883177574;50.3257913479232;3947.19;0;0;0;0;0;1;1;4;8.31206290760223;0;9.0147594697753
